AICC2012 gas_age(a B1950) CO2(ppmv)
218488	240,5
220582	214,1
221268	216,1
222217	207,1
222904	208,8
224318	205,6
226542	203,3
227053	215,7
227748	235,5
228471	234,5
228799	233,1
229628	224,5
231223	232,4
232154	233,9
232853	241,6
236255	245,2
236819	252,1
237434	241,4
238018	247,4
238593	243,1
239158	239,1
239842	245,6
240308	245,8
240790	247,4
241312	252,8
242248	259,7
242611	263,2
243158	279
243474	280,2
244172	263,7
244565	252,3
244965	249,9
245526	236,7
246163	230,4
246844	219,4
249367	214,7
252180	200,2
253192	213,9
254205	195,4
255205	196,7
256100	195,4
258018	199
258887	201,9
259686	204
261891	203,9
263865	209,6
264404	205,7
265438	208,9
266051	214,6
267380	228,1
268482	199,9
269153	211,7
270175	188,7
270858	187,2
271707	194,2
272687	198,8
273597	184,7
274583	190,4
275411	193,9
276290	194,1
277115	198,4
277913	193,2
278906	202,2
279691	204,5
280583	211
281359	215,3
282775	223,7
284614	231,3
286142	228
286808	226,4
287671	231,4
288165	230,4
288808	231
290557	234,9
291062	220,4
291695	217,1
292741	207,6
293442	206
294145	206,7
294874	212,7
296060	213,1
298076	217,1
298765	224,4
299509	231
300261	236,1
301281	239
302206	236
303045	240,2
303955	240,7
304577	250,2
305296	248,6
306259	244,8
307380	225,8
308628	227,8
309375	226,2
310306	233,2
311264	237,8
312198	239
313192	241,9
314155	251,6
315067	256,7
315893	257,1
316661	246,8
317309	272,6
318030	251,6
318914	245,2
319882	233,4
320982	255,8
321915	249,2
323596	257,2
324349	260,4
325119	260,3
325931	260,5
326682	266,2
327477	264
328118	266,1
328866	270,1
329549	271,9
330257	275,1
331574	265
332196	271,7
332770	272,6
333576	273,1
334080	282,4
334410	289,1
334580	288,4
335026	298,6
335477	278,1
335968	285,8
336322	278,6
336793	270,5
337344	255,7
338016	241,9
338902	239,6
339639	234,2
341667	250,1
342997	200,7
344511	205,2
346049	204,8
347107	211,9
348531	220,3
350629	221,1
351963	216,2
353182	209,4
354442	209,2
357133	193
358781	186,1
360663	185,8
362915	201,2
365331	206,3
367809	201,9
369285	199,9
370882	214,7
372515	224,6
373986	229,6
377751	227
379119	240
380582	239,1
381900	246,8
383367	245,8
385178	258,1
385950	264,6
386568	259,2
388425	255,2
390390	250,1
392321	266,3
392976	259,5
394003	273,6
394906	260,7
398277	276,3
399925	277,1
400709	283,2
402141	283,1
402860	275,7
404313	276,5
405063	280,5
406542	279,6
407282	285,6
408819	284,5
409600	275,2
409600	274,2
410454	282,6
411350	283,5
413259	274,9
414210	264,9
415183	271,6
415944	276,4
416424	271,7
417439	273,4
417957	271,8
418506	274,6
419578	273,7
420132	271,2
420701	273,8
421908	268,6
422533	266,4
423227	270,6
424517	267,7
425131	268,3
425758	270,8
426241	270
426628	265,4
427143	255,3
427944	252,1
428840	248,2
429182	242,5
431011	219,7
432175	227,2
433846	211,5
434366	207,6
435923	209,8
437502	207,5
439051	200,3
440660	201,7
442228	201,3
443842	202
445320	199,1
447222	201,1
448461	203,5
449569	208,1
450659	201,7
451744	201,2
452745	204,9
453787	201,9
454854	198,4
456000	193,3
457124	192,5
457766	199,1
458210	204,3
458794	203,3
459215	208,3
460249	202,4
461279	195,5
462413	190,7
463518	194,4
464606	199,9
465262	205,2
465599	210
466644	208,1
467686	204,4
468878	203,4
470043	205,5
470712	206,5
471209	215,5
471841	218,7
472279	229,2
472876	232,7
473213	243,7
473796	243,9
474083	245,6
474963	241,2
475930	233,1
476964	232,8
477936	236,6
478886	239,1
479409	236,5
479774	231,3
480327	220,8
480727	218,8
481660	223,8
482576	223,4
483390	227,3
484177	231,4
484931	231,4
485665	231,2
486400	233
487130	232,9
487850	231,3
488568	237,1
489307	242
489722	240,9
490023	252,8
490495	249,3
490736	242,6
491444	243,3
492148	246,7
492865	243,7
493592	239,7
494300	239,1
495021	238,3
495726	238,5
496443	237,6
497196	236,4
497963	236,5
498735	232,8
499519	230,6
500306	230,8
501079	228,2
501857	230,8
502641	231,2
503414	232
504171	232,2
504910	234,1
505692	233,9
506481	235,5
507313	236
508120	238,2
508940	237
509786	240,3
510654	233,4
511511	236,4
512366	235,2
513204	242
514030	238,2
514856	239,2
515653	241,5
516426	243
517157	247,2
517878	246,2
518603	245,5
519330	245,3
520073	247,7
520817	245,5
521576	243,5
523804	241,9
524577	236,8
525337	235,8
526109	233,7
526897	230,3
527696	227,8
528513	224,7
529408	222,7
530300	221,2
531221	220,3
532082	220,7
532607	214,5
532993	211,4
533558	204,4
533935	200
534666	195,1
535043	193,8
535705	190,5
536181	199,8
537339	199,4
538456	205
539513	206,4
540587	212,9
541653	211,2
542744	205
543851	203,6
544888	208,1
545863	210,3
546830	209,6
547804	209,7
548759	204,6
549726	202,5
550226	208,8
550581	213,6
551373	215,2
552098	219,9
552675	221,7
553018	222,3
553246	226,3
553614	222,1
553811	220,3
554484	223,6
555156	224,3
555849	226,7
556413	233,9
556926	241
557199	243
557394	249,1
557651	244
557834	250,5
558147	245,6
558304	240,4
558775	238,1
559314	234,5
559635	229,7
559870	230,2
560436	230,3
560964	228,3
561451	231,6
561890	231,9
562312	234,6
562655	234,1
563134	240,1
563537	242,3
563929	245,7
564311	245,8
564725	247,6
565135	251,4
565536	252,4
565893	252,6
566249	251,4
566588	253,7
566918	254,3
567240	253,9
567549	254,5
567886	253,2
568207	253,9
568536	252,8
568931	253
569316	250,2
569684	251,3
570067	250
570464	251,3
570862	251,8
571263	251,8
571632	249,6
571975	251,6
572314	250,3
572669	246,3
573055	247,7
573478	249,2
573916	248,7
574365	251,8
574807	251,9
575234	252,1
575652	248,9
576114	252,5
576596	252,9
577116	251,3
577655	251,3
578202	251,1
578756	249,1
579285	252,9
579836	251,5
580220	244,1
580406	243,8
580827	236,2
581128	230,3
581555	225,2
581917	219,4
582450	215,4
582844	209,9
583572	206,7
583992	210,6
586715	224
587162	226
587900	234,4
588297	238,8
588959	246,3
589428	250,2
590030	248,1
590488	243,6
591010	237,4
592383	225,7
592799	229,4
593582	233,2
594076	238,1
594874	238
595419	232,9
596222	221,2
596791	216,4
597794	216,3
598307	219
599227	226
599824	229,4
601257	232,5
602600	237,9
603947	239,1
605301	244,5
606622	248,5
607976	254,6
609263	259,2
610432	257,7
611607	259,6
612768	258
613947	256
615144	252,5
616354	252,4
617606	252,3
618956	247,9
620297	245,4
621647	243
623043	238,6
624540	237,3
625447	234,3
626110	227,8
627032	214,9
627854	205
629141	198,7
629861	199,9
631549	199,5
632358	195,6
634055	192,1
635016	193,9
636527	193
637702	194,3
639397	187,7
640329	189,1
642080	190,2
642856	190,4
644295	194,1
645126	194,6
646375	188,6
647268	190,5
648607	192,1
649193	194,8
650337	187,8
650933	192
652080	185,8
652702	185,3
653732	191,3
