  0.000000e+00 -8.786380e+01  1.425256e+00
  2.812500e+00 -8.786380e+01  1.431668e+00
  5.625000e+00 -8.786380e+01  1.439270e+00
  8.437500e+00 -8.786380e+01  1.458447e+00
  1.125000e+01 -8.786380e+01  1.458064e+00
  1.406250e+01 -8.786380e+01  1.470511e+00
  1.687500e+01 -8.786380e+01  1.487458e+00
  1.968750e+01 -8.786380e+01  1.480598e+00
  2.250000e+01 -8.786380e+01  1.484904e+00
  2.531250e+01 -8.786380e+01  1.494901e+00
  2.812500e+01 -8.786380e+01  1.490963e+00
  3.093750e+01 -8.786380e+01  1.493931e+00
  3.375000e+01 -8.786380e+01  1.487604e+00
  3.656250e+01 -8.786380e+01  1.464394e+00
  3.937500e+01 -8.786380e+01  1.465398e+00
  4.218750e+01 -8.786380e+01  1.467974e+00
  4.500000e+01 -8.786380e+01  1.491498e+00
  4.781250e+01 -8.786380e+01  1.493585e+00
  5.062500e+01 -8.786380e+01  1.487556e+00
  5.343750e+01 -8.786380e+01  1.483033e+00
  5.625000e+01 -8.786380e+01  1.475434e+00
  5.906250e+01 -8.786380e+01  1.471175e+00
  6.187500e+01 -8.786380e+01  1.498294e+00
  6.468750e+01 -8.786380e+01  1.415155e+00
  6.750000e+01 -8.786380e+01  1.423983e+00
  7.031250e+01 -8.786380e+01  1.429432e+00
  7.312500e+01 -8.786380e+01  1.413176e+00
  7.593750e+01 -8.786380e+01  1.412473e+00
  7.875000e+01 -8.786380e+01  1.446202e+00
  8.156250e+01 -8.786380e+01  1.447115e+00
  8.437500e+01 -8.786380e+01  1.450891e+00
  8.718750e+01 -8.786380e+01  1.454883e+00
  9.000000e+01 -8.786380e+01  1.486989e+00
  9.281250e+01 -8.786380e+01  1.485387e+00
  9.562500e+01 -8.786380e+01  1.485065e+00
  9.843750e+01 -8.786380e+01  1.479949e+00
  1.012500e+02 -8.786380e+01  1.472532e+00
  1.040625e+02 -8.786380e+01  1.472983e+00
  1.068750e+02 -8.786380e+01  1.466334e+00
  1.096875e+02 -8.786380e+01  1.457788e+00
  1.125000e+02 -8.786380e+01  1.446929e+00
  1.153125e+02 -8.786380e+01  1.452098e+00
  1.181250e+02 -8.786380e+01  1.430821e+00
  1.209375e+02 -8.786380e+01  1.425560e+00
  1.237500e+02 -8.786380e+01  1.409421e+00
  1.265625e+02 -8.786380e+01  1.408827e+00
  1.293750e+02 -8.786380e+01  1.407279e+00
  1.321875e+02 -8.786380e+01  1.415414e+00
  1.350000e+02 -8.786380e+01  1.437222e+00
  1.378125e+02 -8.786380e+01  1.450665e+00
  1.406250e+02 -8.786380e+01  1.456154e+00
  1.434375e+02 -8.786380e+01  1.454708e+00
  1.462500e+02 -8.786380e+01  1.452745e+00
  1.490625e+02 -8.786380e+01  1.444902e+00
  1.518750e+02 -8.786380e+01  1.444806e+00
  1.546875e+02 -8.786380e+01  1.442341e+00
  1.575000e+02 -8.786380e+01  1.419587e+00
  1.603125e+02 -8.786380e+01  1.397604e+00
  1.631250e+02 -8.786380e+01  1.371009e+00
  1.659375e+02 -8.786380e+01  1.368172e+00
  1.687500e+02 -8.786380e+01  1.368354e+00
  1.715625e+02 -8.786380e+01  1.367000e+00
  1.743750e+02 -8.786380e+01  1.369572e+00
  1.771875e+02 -8.786380e+01  1.370471e+00
  1.800000e+02 -8.786380e+01  1.384309e+00
  1.828125e+02 -8.786380e+01  1.386407e+00
  1.856250e+02 -8.786380e+01  1.388271e+00
  1.884375e+02 -8.786380e+01  1.405034e+00
  1.912500e+02 -8.786380e+01  1.389610e+00
  1.940625e+02 -8.786380e+01  1.392567e+00
  1.968750e+02 -8.786380e+01  1.395135e+00
  1.996875e+02 -8.786380e+01  1.397956e+00
  2.025000e+02 -8.786380e+01  1.400616e+00
  2.053125e+02 -8.786380e+01  1.402195e+00
  2.081250e+02 -8.786380e+01  1.415469e+00
  2.109375e+02 -8.786380e+01  1.416588e+00
  2.137500e+02 -8.786380e+01  1.395754e+00
  2.165625e+02 -8.786380e+01  1.396501e+00
  2.193750e+02 -8.786380e+01  1.395612e+00
  2.221875e+02 -8.786380e+01  1.388439e+00
  2.250000e+02 -8.786380e+01  1.405958e+00
  2.278125e+02 -8.786380e+01  1.406660e+00
  2.306250e+02 -8.786380e+01  1.404784e+00
  2.334375e+02 -8.786380e+01  1.389510e+00
  2.362500e+02 -8.786380e+01  1.466435e+00
  2.390625e+02 -8.786380e+01  1.372227e+00
  2.418750e+02 -8.786380e+01  1.415674e+00
  2.446875e+02 -8.786380e+01  1.369078e+00
  2.475000e+02 -8.786380e+01  1.392391e+00
  2.503125e+02 -8.786380e+01  1.357203e+00
  2.531250e+02 -8.786380e+01  1.337416e+00
  2.559375e+02 -8.786380e+01  1.293442e+00
  2.587500e+02 -8.786380e+01  1.315911e+00
  2.615625e+02 -8.786380e+01  1.297824e+00
  2.643750e+02 -8.786380e+01  1.312887e+00
  2.671875e+02 -8.786380e+01  1.364449e+00
  2.700000e+02 -8.786380e+01  1.365766e+00
  2.728125e+02 -8.786380e+01  1.373110e+00
  2.756250e+02 -8.786380e+01  1.376065e+00
  2.784375e+02 -8.786380e+01  1.389892e+00
  2.812500e+02 -8.786380e+01  1.394518e+00
  2.840625e+02 -8.786380e+01  1.389616e+00
  2.868750e+02 -8.786380e+01  1.386117e+00
  2.896875e+02 -8.786380e+01  1.386446e+00
  2.925000e+02 -8.786380e+01  1.383484e+00
  2.953125e+02 -8.786380e+01  1.388680e+00
  2.981250e+02 -8.786380e+01  1.393711e+00
  3.009375e+02 -8.786380e+01  1.392790e+00
  3.037500e+02 -8.786380e+01  1.368518e+00
  3.065625e+02 -8.786380e+01  1.362072e+00
  3.093750e+02 -8.786380e+01  1.355691e+00
  3.121875e+02 -8.786380e+01  1.350512e+00
  3.150000e+02 -8.786380e+01  1.346925e+00
  3.178125e+02 -8.786380e+01  1.346306e+00
  3.206250e+02 -8.786380e+01  1.348521e+00
  3.234375e+02 -8.786380e+01  1.353658e+00
  3.262500e+02 -8.786380e+01  1.369216e+00
  3.290625e+02 -8.786380e+01  1.386426e+00
  3.318750e+02 -8.786380e+01  1.406559e+00
  3.346875e+02 -8.786380e+01  1.415368e+00
  3.375000e+02 -8.786380e+01  1.431828e+00
  3.403125e+02 -8.786380e+01  1.469110e+00
  3.431250e+02 -8.786380e+01  1.488141e+00
  3.459375e+02 -8.786380e+01  1.477128e+00
  3.487500e+02 -8.786380e+01  1.444039e+00
  3.515625e+02 -8.786380e+01  1.436551e+00
  3.543750e+02 -8.786380e+01  1.432649e+00
  3.571875e+02 -8.786380e+01  1.434421e+00
  0.000000e+00 -8.509650e+01  1.421206e+00
  2.812500e+00 -8.509650e+01  1.429566e+00
  5.625000e+00 -8.509650e+01  1.440028e+00
  8.437500e+00 -8.509650e+01  1.460114e+00
  1.125000e+01 -8.509650e+01  1.465362e+00
  1.406250e+01 -8.509650e+01  1.480900e+00
  1.687500e+01 -8.509650e+01  1.494366e+00
  1.968750e+01 -8.509650e+01  1.500742e+00
  2.250000e+01 -8.509650e+01  1.515218e+00
  2.531250e+01 -8.509650e+01  1.525480e+00
  2.812500e+01 -8.509650e+01  1.532505e+00
  3.093750e+01 -8.509650e+01  1.524159e+00
  3.375000e+01 -8.509650e+01  1.499579e+00
  3.656250e+01 -8.509650e+01  1.505468e+00
  3.937500e+01 -8.509650e+01  1.508131e+00
  4.218750e+01 -8.509650e+01  1.507912e+00
  4.500000e+01 -8.509650e+01  1.529396e+00
  4.781250e+01 -8.509650e+01  1.521463e+00
  5.062500e+01 -8.509650e+01  1.528294e+00
  5.343750e+01 -8.509650e+01  1.524993e+00
  5.625000e+01 -8.509650e+01  1.520732e+00
  5.906250e+01 -8.509650e+01  1.517537e+00
  6.187500e+01 -8.509650e+01  1.534232e+00
  6.468750e+01 -8.509650e+01  1.437642e+00
  6.750000e+01 -8.509650e+01  1.435820e+00
  7.031250e+01 -8.509650e+01  1.437590e+00
  7.312500e+01 -8.509650e+01  1.416077e+00
  7.593750e+01 -8.509650e+01  1.408293e+00
  7.875000e+01 -8.509650e+01  1.442466e+00
  8.156250e+01 -8.509650e+01  1.436267e+00
  8.437500e+01 -8.509650e+01  1.444087e+00
  8.718750e+01 -8.509650e+01  1.451558e+00
  9.000000e+01 -8.509650e+01  1.475585e+00
  9.281250e+01 -8.509650e+01  1.482998e+00
  9.562500e+01 -8.509650e+01  1.488830e+00
  9.843750e+01 -8.509650e+01  1.488555e+00
  1.012500e+02 -8.509650e+01  1.480784e+00
  1.040625e+02 -8.509650e+01  1.479064e+00
  1.068750e+02 -8.509650e+01  1.460284e+00
  1.096875e+02 -8.509650e+01  1.444674e+00
  1.125000e+02 -8.509650e+01  1.430342e+00
  1.153125e+02 -8.509650e+01  1.389435e+00
  1.181250e+02 -8.509650e+01  1.369737e+00
  1.209375e+02 -8.509650e+01  1.352731e+00
  1.237500e+02 -8.509650e+01  1.326680e+00
  1.265625e+02 -8.509650e+01  1.314507e+00
  1.293750e+02 -8.509650e+01  1.323829e+00
  1.321875e+02 -8.509650e+01  1.311856e+00
  1.350000e+02 -8.509650e+01  1.333507e+00
  1.378125e+02 -8.509650e+01  1.342613e+00
  1.406250e+02 -8.509650e+01  1.348965e+00
  1.434375e+02 -8.509650e+01  1.345984e+00
  1.462500e+02 -8.509650e+01  1.340128e+00
  1.490625e+02 -8.509650e+01  1.329440e+00
  1.518750e+02 -8.509650e+01  1.324652e+00
  1.546875e+02 -8.509650e+01  1.316705e+00
  1.575000e+02 -8.509650e+01  1.296325e+00
  1.603125e+02 -8.509650e+01  1.274340e+00
  1.631250e+02 -8.509650e+01  1.231130e+00
  1.659375e+02 -8.509650e+01  1.223967e+00
  1.687500e+02 -8.509650e+01  1.211448e+00
  1.715625e+02 -8.509650e+01  1.210672e+00
  1.743750e+02 -8.509650e+01  1.206813e+00
  1.771875e+02 -8.509650e+01  1.205883e+00
  1.800000e+02 -8.509650e+01  1.218397e+00
  1.828125e+02 -8.509650e+01  1.222207e+00
  1.856250e+02 -8.509650e+01  1.228329e+00
  1.884375e+02 -8.509650e+01  1.233175e+00
  1.912500e+02 -8.509650e+01  1.243752e+00
  1.940625e+02 -8.509650e+01  1.252255e+00
  1.968750e+02 -8.509650e+01  1.259200e+00
  1.996875e+02 -8.509650e+01  1.267018e+00
  2.025000e+02 -8.509650e+01  1.274533e+00
  2.053125e+02 -8.509650e+01  1.280663e+00
  2.081250e+02 -8.509650e+01  1.290641e+00
  2.109375e+02 -8.509650e+01  1.300165e+00
  2.137500e+02 -8.509650e+01  1.276841e+00
  2.165625e+02 -8.509650e+01  1.269024e+00
  2.193750e+02 -8.509650e+01  1.265939e+00
  2.221875e+02 -8.509650e+01  1.250005e+00
  2.250000e+02 -8.509650e+01  1.261193e+00
  2.278125e+02 -8.509650e+01  1.259216e+00
  2.306250e+02 -8.509650e+01  1.246193e+00
  2.334375e+02 -8.509650e+01  1.220191e+00
