  1.480699e-11  1.301116e-11  8.994042e-12  8.851311e-12  8.933418e-12  8.599439e-12  7.365326e-12  6.623200e-12  5.625126e-12  5.071227e-12  4.806473e-12  4.460788e-12  4.028942e-12  3.629837e-12  3.627010e-12  3.389955e-12  2.818181e-12  2.402944e-12  2.075809e-12  2.498793e-12  2.554744e-12  1.534741e-12  1.243665e-12  2.467146e-12  3.470786e-12  6.078837e-12  9.921676e-12  1.059231e-11  1.084718e-11  1.449341e-11  1.299571e-11  1.365664e-11  1.457883e-11  1.750474e-11  1.723963e-11  1.662773e-11
  4.593050e-11  2.979925e-11  2.675130e-11  2.523640e-11  1.761132e-11  1.071880e-11  1.383470e-11  1.361725e-11  1.116441e-11  1.091980e-11  1.250052e-11  7.776196e-12  5.485122e-12  3.351908e-12  4.041169e-12  3.601277e-12  3.247698e-12  3.198239e-12  2.579822e-12  2.792834e-12  2.845636e-12  3.676703e-12  1.966563e-11  1.339419e-11  1.207431e-11  2.181920e-11  1.926440e-11  4.071071e-11  3.336675e-11  3.757919e-11  4.612637e-11  5.033878e-11  6.745435e-11  6.404856e-11  6.524246e-11  7.368584e-11
  8.043761e-11  6.911890e-11  5.542019e-11  5.469390e-11  4.709326e-11  3.423131e-11  2.695002e-11  2.416534e-11  1.904243e-11  1.606152e-11  1.775844e-11  1.537550e-11  1.459710e-11  8.185430e-12  5.393214e-12  5.271606e-12  3.953770e-12  3.407759e-12  3.756360e-12  3.724542e-12  5.963141e-12  8.888798e-12  8.427002e-12  1.457774e-11  2.358705e-11  2.958688e-11  6.784089e-11  7.139672e-11  6.321403e-11  1.028968e-10  1.402528e-10  1.637521e-10  1.502475e-10  1.928437e-10  1.485191e-10  1.241151e-10
  1.382660e-10  1.134452e-10  1.136445e-10  1.101681e-10  5.096806e-11  5.561567e-11  3.665355e-11  3.029248e-11  2.537830e-11  2.090234e-11  1.742421e-11  1.497259e-11  1.453112e-11  1.151479e-11  5.121168e-12  5.141278e-12  6.223140e-12  4.742716e-12  4.698275e-12  4.090910e-12  4.487637e-12  6.778816e-12  1.574785e-11  2.315139e-11  4.609057e-11  9.931325e-11  6.079976e-11  8.539588e-11  1.120055e-10  1.757904e-10  2.645954e-10  2.816290e-10  3.063634e-10  2.617162e-10  3.128767e-10  3.130519e-10
  1.906351e-10  2.855048e-10  2.298973e-10  1.443066e-10  6.765857e-11  5.799086e-11  4.280559e-11  3.834329e-11  2.993377e-11  2.509194e-11  2.085544e-11  1.751454e-11  1.447171e-11  1.654368e-11  1.142580e-11  4.714314e-12  5.728245e-12  7.766919e-12  6.386493e-12  5.133510e-12  7.265239e-12  1.476283e-11  2.024868e-11  3.879286e-11  6.839284e-11  1.203771e-10  1.818206e-10  2.164083e-10  2.038995e-10  2.054268e-10  4.021301e-10  5.443618e-10  1.192562e-09  8.158750e-10  4.812900e-10  3.522111e-10
  8.268077e-10  7.588121e-10  5.889681e-10  2.028013e-10  8.725069e-11  5.878911e-11  4.862276e-11  4.022117e-11  3.124852e-11  2.703037e-11  2.160662e-11  1.692939e-11  1.303292e-11  8.910944e-12  9.694519e-12  6.544552e-12  6.153181e-12  8.592592e-12  7.309058e-12  1.181253e-11  1.329923e-11  2.230672e-11  4.294961e-11  6.535017e-11  9.373076e-11  1.573115e-10  4.340080e-10  3.369362e-10  2.670663e-10  1.172252e-10  4.722774e-10  2.191947e-09  7.457343e-09  9.783959e-10  1.120165e-09  7.454513e-10
  1.093118e-09  5.563293e-10  2.788461e-10  1.215544e-10  9.694022e-11  6.868246e-11  4.885825e-11  3.514794e-11  2.806861e-11  2.293783e-11  1.817110e-11  1.457052e-11  1.037369e-11  1.067697e-11  6.236006e-12  7.533138e-12  1.104468e-11  1.249564e-11  9.221410e-12  1.851417e-11  2.685944e-11  4.414809e-11  6.846267e-11  9.802324e-11  1.145678e-10  3.629398e-10  2.127318e-10  4.772291e-10  2.621906e-10  3.912090e-10  7.652617e-10  1.355333e-09  1.437294e-09  1.095863e-09  2.674809e-09  1.826175e-09
  7.741220e-10  3.048477e-10  1.029901e-10  1.514302e-10  7.341646e-11  5.396519e-11  3.816287e-11  3.044837e-11  2.357350e-11  1.852064e-11  1.430617e-11  1.155197e-11  7.285771e-12  4.096898e-12  4.121259e-12  9.532305e-12  2.119918e-11  2.308864e-11  2.378049e-11  3.072321e-11  4.276837e-11  5.858586e-11  9.317051e-11  1.119018e-10  1.431196e-10  5.338561e-10  9.048983e-10  3.531509e-10  3.350301e-10  4.935726e-10  1.733492e-09  2.327099e-09  1.092724e-09  9.529207e-10  6.017143e-10  1.048878e-09
  3.552828e-10  2.099417e-10  8.922655e-11  6.288188e-11  3.854919e-11  2.908967e-11  2.269459e-11  2.081252e-11  1.629467e-11  1.262321e-11  1.104759e-11  8.127381e-12  5.346394e-12  3.168840e-12  8.782777e-12  8.969347e-12  4.063034e-11  3.739050e-11  3.769568e-11  4.433107e-11  4.996276e-11  7.343180e-11  9.886111e-11  1.595715e-10  2.444157e-10  1.956329e-09  6.617984e-09  1.568199e-09  8.980911e-10  1.325147e-09  1.061311e-08  1.471113e-09  7.246327e-10  4.636168e-10  3.435019e-10  1.677270e-10
  1.483593e-10  1.113399e-10  6.739893e-11  2.842737e-11  1.685700e-11  1.249609e-11  1.218060e-11  1.063620e-11  9.581725e-12  8.651770e-12  8.660773e-12  6.037717e-12  3.750794e-12  2.681622e-12  2.267313e-12  9.862520e-12  3.909315e-11  3.657280e-11  5.919232e-11  6.807129e-11  6.562272e-11  8.965235e-11  1.326477e-10  2.532856e-10  5.572545e-10  2.472487e-09  1.133663e-09  8.196489e-10  1.097337e-09  1.518629e-09  1.466248e-09  1.614720e-09  1.762885e-09  3.364878e-10  2.830622e-10  3.187280e-10
  7.884176e-11  5.159537e-11  3.484050e-11  1.300941e-11  9.463666e-12  8.399398e-12  7.918637e-12  7.648969e-12  7.867655e-12  8.136905e-12  7.495030e-12  4.732273e-12  3.315322e-12  2.474466e-12  1.998718e-12  2.062619e-11  3.695515e-11  5.398114e-11  8.424119e-11  9.022232e-11  9.263149e-11  1.334859e-10  1.847067e-10  3.797076e-10  3.273458e-09  2.235102e-09  7.363728e-10  1.411031e-09  1.091034e-09  1.461184e-09  9.133262e-10  1.148059e-09  6.683914e-10  3.693613e-10  1.712454e-10  1.193282e-10
  4.899076e-11  1.587587e-11  1.574958e-11  9.428382e-12  6.789702e-12  6.092238e-12  5.725563e-12  5.729922e-12  6.532153e-12  7.696481e-12  7.041553e-12  4.716744e-12  4.536931e-12  3.588990e-12  4.034024e-12  3.958202e-11  5.088449e-11  8.700189e-11  1.608755e-10  1.147405e-10  1.198030e-10  1.630466e-10  2.189996e-10  4.697418e-10  3.550235e-09  1.445910e-09  1.468003e-09  1.535099e-09  1.203836e-09  1.440976e-09  2.067263e-09  1.141468e-09  3.784485e-10  4.207122e-10  1.508868e-10  6.242897e-11
  3.783067e-11  1.307538e-11  1.106698e-11  6.845466e-12  4.760961e-12  3.938934e-12  4.042084e-12  4.267041e-12  5.192542e-12  6.662384e-12  6.753773e-12  7.030074e-12  6.886515e-12  7.218585e-12  1.280890e-11  2.524946e-11  1.256491e-10  1.091803e-10  1.206998e-10  1.391219e-10  1.398769e-10  1.655582e-10  2.670241e-10  4.497086e-10  1.714735e-09  1.195027e-09  2.759410e-09  3.243530e-09  2.488672e-09  5.403593e-09  1.140057e-09  1.280110e-09  5.527419e-10  3.956028e-10  1.131687e-10  8.337391e-11
  2.362709e-11  9.834982e-12  8.786086e-12  4.468607e-12  3.078405e-12  2.598360e-12  2.669547e-12  3.175019e-12  4.261221e-12  6.163978e-12  9.488926e-12  1.235069e-11  1.477121e-11  1.936542e-11  3.003350e-11  5.899706e-11  1.484111e-10  2.892348e-10  7.935300e-11  1.633233e-10  1.781014e-10  2.012328e-10  3.000669e-10  4.418170e-10  1.169494e-09  1.624708e-09  1.528943e-09  3.037160e-09  3.685251e-09  2.176711e-09  1.240269e-09  2.891079e-10  5.008884e-10  5.226423e-10  9.916969e-11  6.626068e-11
  2.493020e-11  9.380570e-12  9.702508e-12  3.268017e-12  2.125133e-12  1.813561e-12  1.943718e-12  2.523541e-12  3.631403e-12  6.004334e-12  9.160567e-12  1.345097e-11  2.168650e-11  3.076796e-11  4.499863e-11  5.857459e-11  7.595282e-11  1.969512e-10  1.552512e-10  2.066783e-10  2.324007e-10  2.831730e-10  3.649919e-10  5.176167e-10  8.571371e-10  9.575599e-10  1.545030e-09  1.687766e-09  2.719487e-09  7.711553e-10  5.960021e-10  1.857010e-10  4.837854e-10  3.937568e-10  8.713407e-11  5.419194e-11
  1.788535e-11  7.426870e-12  5.735615e-12  2.746710e-12  1.881080e-12  1.606517e-12  1.591070e-12  2.050866e-12  3.260608e-12  5.567528e-12  8.805582e-12  1.184804e-11  1.453763e-11  2.021373e-11  3.082684e-11  4.823161e-11  6.786582e-11  8.437081e-11  1.659405e-10  2.175112e-10  2.265039e-10  3.674526e-10  4.875368e-10  5.863057e-10  5.117767e-10  7.742198e-10  1.138166e-09  1.074957e-09  1.703613e-09  6.494176e-10  2.073698e-10  1.720815e-10  2.437229e-10  1.485096e-10  6.368344e-11  3.453705e-11
