  1.662151e-10  2.320780e-10  3.135462e-10  2.509646e-10  1.590598e-10  1.208320e-10  1.040980e-10  8.253500e-11  6.704190e-11  5.477951e-11  4.304112e-11  3.451040e-11  2.800837e-11  2.388476e-11  2.276962e-11  1.948706e-11  1.170728e-11  9.779884e-12  7.232615e-12  5.005702e-12  4.976994e-12  6.028963e-12  6.724143e-12  9.230354e-12  1.273939e-11  1.666248e-11  2.440237e-11  2.987339e-11  3.173435e-11  3.598199e-11  4.796383e-11  5.521146e-11  5.445373e-11  5.086719e-11  8.588206e-11  1.176699e-10
  9.009561e-10  8.588986e-10  1.375981e-09  2.158178e-09  1.774927e-09  1.234356e-09  9.818352e-10  6.884444e-10  6.511145e-10  5.938758e-10  3.286511e-10  1.908178e-10  1.343898e-10  1.102837e-10  9.388574e-11  6.675794e-11  4.283478e-11  3.670283e-11  2.507161e-11  1.893772e-11  1.448947e-11  1.272041e-11  1.691595e-11  2.035550e-11  3.148903e-11  5.294674e-11  9.911014e-11  1.494612e-10  2.309810e-10  1.549933e-10  3.063444e-10  3.320095e-10  4.066586e-10  4.358019e-10  6.140441e-10  7.371927e-10
  2.097381e-09  1.198252e-09  1.079823e-09  1.273895e-09  1.279905e-09  1.181299e-09  1.060843e-09  8.986889e-10  8.233405e-10  8.466003e-10  6.601812e-10  3.684041e-10  2.778993e-10  2.579720e-10  2.482175e-10  1.488207e-10  1.469186e-10  1.110042e-10  7.362288e-11  5.599996e-11  4.521515e-11  4.081678e-11  4.833807e-11  7.834939e-11  1.324687e-10  2.225712e-10  2.747547e-10  5.307383e-10  9.124984e-10  6.617642e-10  8.313138e-10  8.961324e-10  1.120237e-09  1.438988e-09  2.029855e-09  2.235747e-09
  3.356709e-09  1.604393e-09  1.150725e-09  9.422549e-10  7.307307e-10  6.799397e-10  6.573186e-10  6.107987e-10  5.757337e-10  5.416217e-10  4.619263e-10  2.936620e-10  2.585352e-10  3.307923e-10  4.198967e-10  4.801964e-10  4.072055e-10  2.792051e-10  1.573248e-10  1.255008e-10  1.006279e-10  8.950302e-11  1.051007e-10  1.684852e-10  3.262620e-10  7.901070e-10  1.299318e-09  1.455625e-09  1.729756e-09  2.200358e-09  1.497381e-09  1.381586e-09  1.665580e-09  2.521161e-09  3.418978e-09  4.409315e-09
  3.713458e-09  1.682367e-09  9.059912e-10  6.055824e-10  5.019678e-10  3.980987e-10  3.737418e-10  3.638182e-10  3.595833e-10  3.653775e-10  3.455852e-10  2.488969e-10  1.584939e-10  3.135633e-10  5.355943e-10  1.353989e-09  1.115004e-09  6.204345e-10  3.292987e-10  1.820994e-10  1.036235e-10  1.390537e-10  1.551834e-10  2.393544e-10  5.234142e-10  1.325696e-09  2.692392e-09  3.861443e-09  2.364332e-09  2.286562e-09  2.087436e-09  1.693708e-09  1.729097e-09  2.518971e-09  3.687358e-09  3.986401e-09
  3.343360e-09  1.806185e-09  7.525659e-10  3.712147e-10  3.253598e-10  3.176148e-10  2.896060e-10  2.208739e-10  2.246095e-10  2.516807e-10  2.743401e-10  2.470326e-10  2.208637e-10  3.542068e-10  7.148101e-10  2.958905e-09  3.428687e-09  1.256341e-09  6.064792e-10  3.143290e-10  2.088906e-10  1.730714e-10  1.785508e-10  3.506680e-10  5.259369e-10  1.219002e-09  2.652788e-09  4.610093e-09  4.544919e-09  2.955197e-09  2.428010e-09  1.907116e-09  1.479182e-09  2.052425e-09  3.059824e-09  3.307373e-09
  2.845406e-09  1.896289e-09  7.168791e-10  2.911998e-10  2.256607e-10  2.496589e-10  1.965179e-10  1.469597e-10  1.329212e-10  1.580340e-10  1.888497e-10  1.962071e-10  3.108661e-10  4.598029e-10  8.393792e-10  2.648574e-09  4.868786e-09  2.138556e-09  1.083342e-09  5.532922e-10  3.042490e-10  1.963106e-10  1.778880e-10  3.463901e-10  5.455680e-10  1.193655e-09  2.386085e-09  3.644287e-09  4.245778e-09  3.195239e-09  2.342201e-09  1.967485e-09  2.284843e-09  2.293762e-09  2.839699e-09  3.404894e-09
  2.863723e-09  2.472127e-09  8.145066e-10  3.144291e-10  2.345008e-10  2.290854e-10  1.566775e-10  1.321164e-10  1.028897e-10  1.137115e-10  1.327670e-10  1.621681e-10  2.342161e-10  3.994371e-10  8.555281e-10  1.993109e-09  4.882875e-09  2.896872e-09  1.467694e-09  8.033224e-10  4.167070e-10  2.304638e-10  1.638161e-10  3.235715e-10  5.549157e-10  1.160998e-09  2.026723e-09  3.255226e-09  3.661474e-09  3.030265e-09  2.202424e-09  1.539794e-09  1.896240e-09  3.286997e-09  3.152712e-09  3.689622e-09
  2.305633e-09  1.763782e-09  8.168047e-10  2.740058e-10  2.106211e-10  2.083976e-10  1.537805e-10  1.175055e-10  9.729261e-11  8.696844e-11  9.288577e-11  1.140506e-10  1.724992e-10  2.814419e-10  5.635555e-10  1.348125e-09  5.131485e-09  4.751640e-09  2.075793e-09  1.105416e-09  5.580260e-10  3.079393e-10  1.947810e-10  2.831774e-10  5.603245e-10  1.147260e-09  1.978820e-09  2.779168e-09  3.319444e-09  2.913369e-09  2.166045e-09  1.254134e-09  8.654017e-10  1.511385e-09  1.961892e-09  2.718376e-09
  1.570416e-09  8.932231e-10  6.030535e-10  2.217350e-10  1.362613e-10  1.569199e-10  1.335552e-10  9.332198e-11  7.293624e-11  6.219564e-11  6.224921e-11  6.947807e-11  9.208514e-11  1.313781e-10  1.694255e-10  7.882346e-10  2.263724e-09  4.052730e-09  2.633613e-09  1.414204e-09  7.212538e-10  3.981339e-10  2.422759e-10  1.859058e-10  5.359105e-10  1.195259e-09  2.028929e-09  2.726920e-09  3.287603e-09  2.863953e-09  2.410845e-09  1.729885e-09  8.071705e-10  8.982622e-10  1.224239e-09  1.514187e-09
