  0.000000e+00 -8.859375e+01 -1.376482e+01
  2.812500e+00 -8.859375e+01 -1.376423e+01
  5.625000e+00 -8.859375e+01 -1.376213e+01
  8.437500e+00 -8.859375e+01 -1.376007e+01
  1.125000e+01 -8.859375e+01 -1.376008e+01
  1.406250e+01 -8.859375e+01 -1.375610e+01
  1.687500e+01 -8.859375e+01 -1.375371e+01
  1.968750e+01 -8.859375e+01 -1.375087e+01
  2.250000e+01 -8.859375e+01 -1.374768e+01
  2.531250e+01 -8.859375e+01 -1.374207e+01
  2.812500e+01 -8.859375e+01 -1.373828e+01
  3.093750e+01 -8.859375e+01 -1.373355e+01
  3.375000e+01 -8.859375e+01 -1.373017e+01
  3.656250e+01 -8.859375e+01 -1.372688e+01
  3.937500e+01 -8.859375e+01 -1.372631e+01
  4.218750e+01 -8.859375e+01 -1.372452e+01
  4.500000e+01 -8.859375e+01 -1.372545e+01
  4.781250e+01 -8.859375e+01 -1.372551e+01
  5.062500e+01 -8.859375e+01 -1.372700e+01
  5.343750e+01 -8.859375e+01 -1.372781e+01
  5.625000e+01 -8.859375e+01 -1.373192e+01
  5.906250e+01 -8.859375e+01 -1.373415e+01
  6.187500e+01 -8.859375e+01 -1.373817e+01
  6.468750e+01 -8.859375e+01 -1.374083e+01
  6.750000e+01 -8.859375e+01 -1.374508e+01
  7.031250e+01 -8.859375e+01 -1.374880e+01
  7.312500e+01 -8.859375e+01 -1.375341e+01
  7.593750e+01 -8.859375e+01 -1.375629e+01
  7.875000e+01 -8.859375e+01 -1.376181e+01
  8.156250e+01 -8.859375e+01 -1.376535e+01
  8.437500e+01 -8.859375e+01 -1.377003e+01
  8.718750e+01 -8.859375e+01 -1.377313e+01
  9.000000e+01 -8.859375e+01 -1.377692e+01
  9.281250e+01 -8.859375e+01 -1.377777e+01
  9.562500e+01 -8.859375e+01 -1.377896e+01
  9.843750e+01 -8.859375e+01 -1.377970e+01
  1.012500e+02 -8.859375e+01 -1.378138e+01
  1.040625e+02 -8.859375e+01 -1.377974e+01
  1.068750e+02 -8.859375e+01 -1.377617e+01
  1.096875e+02 -8.859375e+01 -1.376955e+01
  1.125000e+02 -8.859375e+01 -1.376290e+01
  1.153125e+02 -8.859375e+01 -1.375387e+01
  1.181250e+02 -8.859375e+01 -1.374525e+01
  1.209375e+02 -8.859375e+01 -1.373584e+01
  1.237500e+02 -8.859375e+01 -1.372922e+01
  1.265625e+02 -8.859375e+01 -1.372416e+01
  1.293750e+02 -8.859375e+01 -1.372312e+01
  1.321875e+02 -8.859375e+01 -1.372578e+01
  1.350000e+02 -8.859375e+01 -1.373294e+01
  1.378125e+02 -8.859375e+01 -1.374337e+01
  1.406250e+02 -8.859375e+01 -1.375648e+01
  1.434375e+02 -8.859375e+01 -1.376985e+01
  1.462500e+02 -8.859375e+01 -1.378318e+01
  1.490625e+02 -8.859375e+01 -1.379416e+01
  1.518750e+02 -8.859375e+01 -1.380338e+01
  1.546875e+02 -8.859375e+01 -1.380875e+01
  1.575000e+02 -8.859375e+01 -1.381392e+01
  1.603125e+02 -8.859375e+01 -1.381670e+01
  1.631250e+02 -8.859375e+01 -1.381898e+01
  1.659375e+02 -8.859375e+01 -1.381920e+01
  1.687500e+02 -8.859375e+01 -1.382036e+01
  1.715625e+02 -8.859375e+01 -1.382161e+01
  1.743750e+02 -8.859375e+01 -1.382512e+01
  1.771875e+02 -8.859375e+01 -1.382981e+01
  1.800000e+02 -8.859375e+01 -1.383407e+01
  1.828125e+02 -8.859375e+01 -1.383503e+01
  1.856250e+02 -8.859375e+01 -1.383216e+01
  1.884375e+02 -8.859375e+01 -1.382101e+01
  1.912500e+02 -8.859375e+01 -1.380584e+01
  1.940625e+02 -8.859375e+01 -1.379013e+01
  1.968750e+02 -8.859375e+01 -1.377757e+01
  1.996875e+02 -8.859375e+01 -1.376713e+01
  2.025000e+02 -8.859375e+01 -1.375956e+01
  2.053125e+02 -8.859375e+01 -1.375291e+01
  2.081250e+02 -8.859375e+01 -1.374714e+01
  2.109375e+02 -8.859375e+01 -1.374229e+01
  2.137500e+02 -8.859375e+01 -1.373932e+01
  2.165625e+02 -8.859375e+01 -1.373841e+01
  2.193750e+02 -8.859375e+01 -1.374048e+01
  2.221875e+02 -8.859375e+01 -1.374445e+01
  2.250000e+02 -8.859375e+01 -1.375265e+01
  2.278125e+02 -8.859375e+01 -1.376418e+01
  2.306250e+02 -8.859375e+01 -1.378121e+01
  2.334375e+02 -8.859375e+01 -1.380026e+01
  2.362500e+02 -8.859375e+01 -1.382208e+01
  2.390625e+02 -8.859375e+01 -1.384306e+01
  2.418750e+02 -8.859375e+01 -1.386394e+01
  2.446875e+02 -8.859375e+01 -1.388202e+01
  2.475000e+02 -8.859375e+01 -1.389495e+01
  2.503125e+02 -8.859375e+01 -1.389873e+01
  2.531250e+02 -8.859375e+01 -1.389807e+01
  2.559375e+02 -8.859375e+01 -1.389222e+01
  2.587500e+02 -8.859375e+01 -1.388392e+01
  2.615625e+02 -8.859375e+01 -1.386959e+01
  2.643750e+02 -8.859375e+01 -1.385444e+01
  2.671875e+02 -8.859375e+01 -1.383761e+01
  2.700000e+02 -8.859375e+01 -1.382245e+01
  2.728125e+02 -8.859375e+01 -1.380632e+01
  2.756250e+02 -8.859375e+01 -1.379192e+01
  2.784375e+02 -8.859375e+01 -1.377723e+01
  2.812500e+02 -8.859375e+01 -1.376275e+01
  2.840625e+02 -8.859375e+01 -1.374927e+01
  2.868750e+02 -8.859375e+01 -1.373929e+01
  2.896875e+02 -8.859375e+01 -1.373367e+01
  2.925000e+02 -8.859375e+01 -1.373030e+01
  2.953125e+02 -8.859375e+01 -1.372576e+01
  2.981250e+02 -8.859375e+01 -1.372241e+01
  3.009375e+02 -8.859375e+01 -1.371892e+01
  3.037500e+02 -8.859375e+01 -1.371672e+01
  3.065625e+02 -8.859375e+01 -1.371435e+01
  3.093750e+02 -8.859375e+01 -1.371370e+01
