  0.000000e+00 -8.786380e+01  3.281773e+00
  2.812500e+00 -8.786380e+01  3.296537e+00
  5.625000e+00 -8.786380e+01  3.314041e+00
  8.437500e+00 -8.786380e+01  3.358196e+00
  1.125000e+01 -8.786380e+01  3.357315e+00
  1.406250e+01 -8.786380e+01  3.385977e+00
  1.687500e+01 -8.786380e+01  3.424999e+00
  1.968750e+01 -8.786380e+01  3.409203e+00
  2.250000e+01 -8.786380e+01  3.419119e+00
  2.531250e+01 -8.786380e+01  3.442137e+00
  2.812500e+01 -8.786380e+01  3.433069e+00
  3.093750e+01 -8.786380e+01  3.439903e+00
  3.375000e+01 -8.786380e+01  3.425335e+00
  3.656250e+01 -8.786380e+01  3.371893e+00
  3.937500e+01 -8.786380e+01  3.374203e+00
  4.218750e+01 -8.786380e+01  3.380135e+00
  4.500000e+01 -8.786380e+01  3.434299e+00
  4.781250e+01 -8.786380e+01  3.439108e+00
  5.062500e+01 -8.786380e+01  3.425224e+00
  5.343750e+01 -8.786380e+01  3.414810e+00
  5.625000e+01 -8.786380e+01  3.397312e+00
  5.906250e+01 -8.786380e+01  3.387505e+00
  6.187500e+01 -8.786380e+01  3.449947e+00
  6.468750e+01 -8.786380e+01  3.258516e+00
  6.750000e+01 -8.786380e+01  3.278841e+00
  7.031250e+01 -8.786380e+01  3.291388e+00
  7.312500e+01 -8.786380e+01  3.253958e+00
  7.593750e+01 -8.786380e+01  3.252338e+00
  7.875000e+01 -8.786380e+01  3.330004e+00
  8.156250e+01 -8.786380e+01  3.332104e+00
  8.437500e+01 -8.786380e+01  3.340797e+00
  8.718750e+01 -8.786380e+01  3.349993e+00
  9.000000e+01 -8.786380e+01  3.423920e+00
  9.281250e+01 -8.786380e+01  3.420231e+00
  9.562500e+01 -8.786380e+01  3.419487e+00
  9.843750e+01 -8.786380e+01  3.407707e+00
  1.012500e+02 -8.786380e+01  3.390631e+00
  1.040625e+02 -8.786380e+01  3.391670e+00
  1.068750e+02 -8.786380e+01  3.376358e+00
  1.096875e+02 -8.786380e+01  3.356680e+00
  1.125000e+02 -8.786380e+01  3.331676e+00
  1.153125e+02 -8.786380e+01  3.343578e+00
  1.181250e+02 -8.786380e+01  3.294586e+00
  1.209375e+02 -8.786380e+01  3.282473e+00
