  0.000000e+00 -9.000000e+01  2.266817e+00
  1.250000e+00 -9.000000e+01  2.265633e+00
  2.500000e+00 -9.000000e+01  2.266653e+00
  3.750000e+00 -9.000000e+01  2.265467e+00
  5.000000e+00 -9.000000e+01  2.265406e+00
  6.250000e+00 -9.000000e+01  2.265942e+00
  7.500000e+00 -9.000000e+01  2.266968e+00
  8.750000e+00 -9.000000e+01  2.265451e+00
  1.000000e+01 -9.000000e+01  2.266962e+00
  1.125000e+01 -9.000000e+01  2.267965e+00
  1.250000e+01 -9.000000e+01  2.266682e+00
  1.375000e+01 -9.000000e+01  2.268259e+00
  1.500000e+01 -9.000000e+01  2.266079e+00
  1.625000e+01 -9.000000e+01  2.266029e+00
  1.750000e+01 -9.000000e+01  2.265688e+00
  1.875000e+01 -9.000000e+01  2.265495e+00
  2.000000e+01 -9.000000e+01  2.267845e+00
  2.125000e+01 -9.000000e+01  2.273869e+00
  2.250000e+01 -9.000000e+01  2.267242e+00
  2.375000e+01 -9.000000e+01  2.262928e+00
  2.500000e+01 -9.000000e+01  2.262962e+00
  2.625000e+01 -9.000000e+01  2.265806e+00
  2.750000e+01 -9.000000e+01  2.265509e+00
  2.875000e+01 -9.000000e+01  2.265850e+00
  3.000000e+01 -9.000000e+01  2.259653e+00
  3.125000e+01 -9.000000e+01  2.266542e+00
  3.250000e+01 -9.000000e+01  2.275530e+00
  3.375000e+01 -9.000000e+01  2.266253e+00
  3.500000e+01 -9.000000e+01  2.267075e+00
  3.625000e+01 -9.000000e+01  2.260876e+00
  3.750000e+01 -9.000000e+01  2.273752e+00
  3.875000e+01 -9.000000e+01  2.265995e+00
  4.000000e+01 -9.000000e+01  2.262960e+00
  4.125000e+01 -9.000000e+01  2.275154e+00
  4.250000e+01 -9.000000e+01  2.265724e+00
  4.375000e+01 -9.000000e+01  2.265888e+00
  4.500000e+01 -9.000000e+01  2.265619e+00
  4.625000e+01 -9.000000e+01  2.265936e+00
  4.750000e+01 -9.000000e+01  2.266817e+00
  4.875000e+01 -9.000000e+01  2.266748e+00
  5.000000e+01 -9.000000e+01  2.265606e+00
  5.125000e+01 -9.000000e+01  2.265308e+00
  5.250000e+01 -9.000000e+01  2.262774e+00
  5.375000e+01 -9.000000e+01  2.266529e+00
  5.500000e+01 -9.000000e+01  2.260960e+00
  5.625000e+01 -9.000000e+01  2.260864e+00
  5.750000e+01 -9.000000e+01  2.260220e+00
  5.875000e+01 -9.000000e+01  2.265442e+00
  6.000000e+01 -9.000000e+01  2.261061e+00
  6.125000e+01 -9.000000e+01  2.266752e+00
  6.250000e+01 -9.000000e+01  2.268091e+00
  6.375000e+01 -9.000000e+01  2.267992e+00
  6.500000e+01 -9.000000e+01  2.265650e+00
  6.625000e+01 -9.000000e+01  2.265205e+00
  6.750000e+01 -9.000000e+01  2.266462e+00
  6.875000e+01 -9.000000e+01  2.265959e+00
  7.000000e+01 -9.000000e+01  2.266476e+00
  7.125000e+01 -9.000000e+01  2.265747e+00
  7.250000e+01 -9.000000e+01  2.266531e+00
  7.375000e+01 -9.000000e+01  2.266006e+00
  7.500000e+01 -9.000000e+01  2.267115e+00
  7.625000e+01 -9.000000e+01  2.266499e+00
  7.750000e+01 -9.000000e+01  2.261049e+00
  7.875000e+01 -9.000000e+01  2.266340e+00
  8.000000e+01 -9.000000e+01  2.264599e+00
  8.125000e+01 -9.000000e+01  2.266602e+00
  8.250000e+01 -9.000000e+01  2.263590e+00
  8.375000e+01 -9.000000e+01  2.267513e+00
  8.500000e+01 -9.000000e+01  2.275091e+00
  8.625000e+01 -9.000000e+01  2.266630e+00
  8.750000e+01 -9.000000e+01  2.265253e+00
  8.875000e+01 -9.000000e+01  2.265955e+00
  9.000000e+01 -9.000000e+01  2.266628e+00
  9.125000e+01 -9.000000e+01  2.266832e+00
  9.250000e+01 -9.000000e+01  2.267588e+00
  9.375000e+01 -9.000000e+01  2.265127e+00
  9.500000e+01 -9.000000e+01  2.274960e+00
  9.625000e+01 -9.000000e+01  2.261026e+00
  9.750000e+01 -9.000000e+01  2.266191e+00
  9.875000e+01 -9.000000e+01  2.265955e+00
  1.000000e+02 -9.000000e+01  2.265686e+00
  1.012500e+02 -9.000000e+01  2.268143e+00
  1.025000e+02 -9.000000e+01  2.266682e+00
  1.037500e+02 -9.000000e+01  2.266462e+00
  1.050000e+02 -9.000000e+01  2.266670e+00
  1.062500e+02 -9.000000e+01  2.266010e+00
  1.075000e+02 -9.000000e+01  2.263826e+00
  1.087500e+02 -9.000000e+01  2.266293e+00
  1.100000e+02 -9.000000e+01  2.265886e+00
  1.112500e+02 -9.000000e+01  2.266258e+00
  1.125000e+02 -9.000000e+01  2.265770e+00
  1.137500e+02 -9.000000e+01  2.266102e+00
  1.150000e+02 -9.000000e+01  2.268024e+00
  1.162500e+02 -9.000000e+01  2.273531e+00
  1.175000e+02 -9.000000e+01  2.267946e+00
  1.187500e+02 -9.000000e+01  2.266468e+00
  1.200000e+02 -9.000000e+01  2.265476e+00
  1.212500e+02 -9.000000e+01  2.265249e+00
  1.225000e+02 -9.000000e+01  2.266066e+00
  1.237500e+02 -9.000000e+01  2.264999e+00
  1.250000e+02 -9.000000e+01  2.266560e+00
  1.262500e+02 -9.000000e+01  2.267778e+00
  1.275000e+02 -9.000000e+01  2.273525e+00
  1.287500e+02 -9.000000e+01  2.267845e+00
  1.300000e+02 -9.000000e+01  2.266514e+00
  1.312500e+02 -9.000000e+01  2.265909e+00
  1.325000e+02 -9.000000e+01  2.275606e+00
  1.337500e+02 -9.000000e+01  2.267654e+00
  1.350000e+02 -9.000000e+01  2.260790e+00
  1.362500e+02 -9.000000e+01  2.265577e+00
  1.375000e+02 -9.000000e+01  2.266073e+00
  1.387500e+02 -9.000000e+01  2.264910e+00
  1.400000e+02 -9.000000e+01  2.266594e+00
  1.412500e+02 -9.000000e+01  2.265726e+00
  1.425000e+02 -9.000000e+01  2.260988e+00
  1.437500e+02 -9.000000e+01  2.273447e+00
  1.450000e+02 -9.000000e+01  2.266912e+00
  1.462500e+02 -9.000000e+01  2.266953e+00
  1.475000e+02 -9.000000e+01  2.263634e+00
  1.487500e+02 -9.000000e+01  2.266781e+00
  1.500000e+02 -9.000000e+01  2.266354e+00
  1.512500e+02 -9.000000e+01  2.265448e+00
  1.525000e+02 -9.000000e+01  2.265614e+00
  1.537500e+02 -9.000000e+01  2.264265e+00
  1.550000e+02 -9.000000e+01  2.265873e+00
  1.562500e+02 -9.000000e+01  2.263466e+00
  1.575000e+02 -9.000000e+01  2.266918e+00
  1.587500e+02 -9.000000e+01  2.265732e+00
  1.600000e+02 -9.000000e+01  2.273405e+00
  1.612500e+02 -9.000000e+01  2.265396e+00
  1.625000e+02 -9.000000e+01  2.265295e+00
  1.637500e+02 -9.000000e+01  2.265676e+00
  1.650000e+02 -9.000000e+01  2.259882e+00
  1.662500e+02 -9.000000e+01  2.261358e+00
  1.675000e+02 -9.000000e+01  2.266262e+00
  1.687500e+02 -9.000000e+01  2.265917e+00
  1.700000e+02 -9.000000e+01  2.265842e+00
  1.712500e+02 -9.000000e+01  2.267891e+00
  1.725000e+02 -9.000000e+01  2.265924e+00
  1.737500e+02 -9.000000e+01  2.274431e+00
  1.750000e+02 -9.000000e+01  2.266933e+00
  1.762500e+02 -9.000000e+01  2.264229e+00
  1.775000e+02 -9.000000e+01  2.268129e+00
  1.787500e+02 -9.000000e+01  2.265556e+00
  1.800000e+02 -9.000000e+01  2.265659e+00
  1.812500e+02 -9.000000e+01  2.267118e+00
  1.825000e+02 -9.000000e+01  2.266489e+00
  1.837500e+02 -9.000000e+01  2.265968e+00
  1.850000e+02 -9.000000e+01  2.266035e+00
  1.862500e+02 -9.000000e+01  2.267721e+00
  1.875000e+02 -9.000000e+01  2.266865e+00
  1.887500e+02 -9.000000e+01  2.266470e+00
  1.900000e+02 -9.000000e+01  2.266527e+00
  1.912500e+02 -9.000000e+01  2.265804e+00
  1.925000e+02 -9.000000e+01  2.267797e+00
  1.937500e+02 -9.000000e+01  2.275209e+00
  1.950000e+02 -9.000000e+01  2.265791e+00
  1.962500e+02 -9.000000e+01  2.265335e+00
  1.975000e+02 -9.000000e+01  2.266100e+00
  1.987500e+02 -9.000000e+01  2.269985e+00
  2.000000e+02 -9.000000e+01  2.261015e+00
  2.012500e+02 -9.000000e+01  2.266069e+00
  2.025000e+02 -9.000000e+01  2.267477e+00
  2.037500e+02 -9.000000e+01  2.265903e+00
  2.050000e+02 -9.000000e+01  2.266663e+00
  2.062500e+02 -9.000000e+01  2.266333e+00
  2.075000e+02 -9.000000e+01  2.261278e+00
  2.087500e+02 -9.000000e+01  2.266508e+00
  2.100000e+02 -9.000000e+01  2.273787e+00
  2.112500e+02 -9.000000e+01  2.265575e+00
  2.125000e+02 -9.000000e+01  2.267828e+00
  2.137500e+02 -9.000000e+01  2.266314e+00
  2.150000e+02 -9.000000e+01  2.265419e+00
  2.162500e+02 -9.000000e+01  2.264647e+00
  2.175000e+02 -9.000000e+01  2.266457e+00
  2.187500e+02 -9.000000e+01  2.266718e+00
  2.200000e+02 -9.000000e+01  2.265369e+00
  2.212500e+02 -9.000000e+01  2.263609e+00
  2.225000e+02 -9.000000e+01  2.267076e+00
  2.237500e+02 -9.000000e+01  2.268082e+00
  2.250000e+02 -9.000000e+01  2.265554e+00
  2.262500e+02 -9.000000e+01  2.266481e+00
  2.275000e+02 -9.000000e+01  2.265469e+00
  2.287500e+02 -9.000000e+01  2.259823e+00
  2.300000e+02 -9.000000e+01  2.261150e+00
  2.312500e+02 -9.000000e+01  2.275249e+00
  2.325000e+02 -9.000000e+01  2.265543e+00
  2.337500e+02 -9.000000e+01  2.265507e+00
  2.350000e+02 -9.000000e+01  2.265482e+00
  2.362500e+02 -9.000000e+01  2.266996e+00
  2.375000e+02 -9.000000e+01  2.266809e+00
  2.387500e+02 -9.000000e+01  2.274870e+00
  2.400000e+02 -9.000000e+01  2.267588e+00
  2.412500e+02 -9.000000e+01  2.267920e+00
  2.425000e+02 -9.000000e+01  2.266764e+00
  2.437500e+02 -9.000000e+01  2.266319e+00
  2.450000e+02 -9.000000e+01  2.265404e+00
  2.462500e+02 -9.000000e+01  2.266642e+00
  2.475000e+02 -9.000000e+01  2.267233e+00
  2.487500e+02 -9.000000e+01  2.274368e+00
  2.500000e+02 -9.000000e+01  2.266378e+00
  2.512500e+02 -9.000000e+01  2.265783e+00
  2.525000e+02 -9.000000e+01  2.267696e+00
  2.537500e+02 -9.000000e+01  2.266735e+00
